name,leq_mean,leq_var,leq_std,leq_max,leq_10,leq_25,leq_median,leq_75,leq_90,leq_10-leq_90,loudness_mean,loudness_var,loudness_std,loudness_max,loudness_10,loudness_25,loudness_median,loudness_75,loudness_90,loudness_10-loudness_90,roughness_mean,roughness_var,roughness_std,roughness_max,roughness_10,roughness_25,roughness_median,roughness_75,roughness_90,roughness_10-roughness_90,sharpness_mean,sharpness_var,sharpness_std,sharpness_max,sharpness_10,sharpness_25,sharpness_median,sharpness_75,sharpness_90,sharpness_10-sharpness_90,fluct_mean,fluct_var,fluct_std,fluct_max,fluct_10,fluct_25,fluct_median,fluct_75,fluct_90,fluct_10-fluct_90,tonality_mean,tonality_var,tonality_std,tonality_max,tonality_10,tonality_25,tonality_median,tonality_75,tonality_90,tonality_10-tonality_90
Record95440.xls,52.46670155,3.127785436,1.768633232,67.19431305,50.2052021,51.36186218,52.45319366,53.45962524,54.36215782,4.156955719,6.888325978,0.994505624,0.99760411,21.19000053,5.961999893,6.308000088,6.764999866,7.243999958,7.744999886,1.782999992,1.41994935,0.135309619,0.367847366,5.506305695,1.233970642,1.275159657,1.336497545,1.431809008,1.615871012,0.38190037,1.896509024,0.048201069,0.219625591,3.448837519,1.730760574,1.78554368,1.85364449,1.933883905,2.035263777,0.304503202,0.008320505,6.40E-05,0.008000851,0.060129728,0.003494751,0.004085837,0.005874943,0.009080656,0.014813676,0.011318924,0.100367633,0.003208646,0.056665081,0.298735648,0.029039891,0.059903983,0.098349072,0.138433933,0.173669681,0.14462979
Record95441.xls,50.8261112,3.188366627,1.785679167,64.22531891,49.47651482,49.95353317,50.48731232,51.12023544,51.9328804,2.456365585,6.492191463,0.875057121,0.935777955,21.65999985,5.861999989,6.072999954,6.379000187,6.645999908,6.978500128,1.116500139,1.284284528,0.062877014,0.250754808,3.207792044,1.160101473,1.193073332,1.231209159,1.270303965,1.37895602,0.218854547,2.114078584,0.021585606,0.146972719,3.694754839,1.977297008,2.054042339,2.104065418,2.151923895,2.202124596,0.224827588,0.007992502,0.00017305,0.013156774,0.066415854,0.001388716,0.001874862,0.003292557,0.006281753,0.022148178,0.020759462,0.146908997,0.003240933,0.056949464,0.375751466,0.074397024,0.109575748,0.146931723,0.185347483,0.219626471,0.145229448
Record95442.xls,50.28248085,0.386869342,0.622015866,52.72768021,49.44608116,49.83568192,50.27052307,50.71329117,51.08211899,1.636037827,6.398103209,0.093496698,0.305881171,9.277000427,6.023499966,6.190999985,6.377999783,6.585999966,6.770499945,0.746999979,1.269014689,0.005850078,0.076486387,1.453561664,1.200668395,1.228081465,1.268509328,1.309896708,1.349926233,0.149257839,2.222453748,0.009487787,0.097439953,2.676589489,2.101408958,2.165839672,2.22647953,2.285420418,2.340288877,0.238879919,0.005181412,8.14E-05,0.009025105,0.06632024,0.001439186,0.001642143,0.002208012,0.003781694,0.012386191,0.010947006,0.121108231,0.002876362,0.053650825,0.290893704,0.053243702,0.085681677,0.122936666,0.157291248,0.189070642,0.13582694
Record95443.xls,50.45234052,1.111322681,1.054239766,54.30872345,49.20321655,49.61671829,50.3706665,51.26145554,51.92009735,2.716880798,6.357046267,0.180635978,0.425164246,8.12899971,5.84499979,6.046999931,6.342999935,6.644000053,6.919000149,1.074000359,1.250172288,0.005011899,0.07079531,1.393441439,1.19113946,1.21801585,1.248349905,1.288038492,1.32163775,0.13049829,2.19288608,0.012942945,0.113807572,2.482612371,2.042405486,2.117383957,2.198711634,2.278546572,2.335728168,0.293322682,0.004900531,6.54E-05,0.008089595,0.062907197,0.001944751,0.002331545,0.002906643,0.003914137,0.006689726,0.004744975,0.14694099,0.005184858,0.072031594,0.373888791,0.059311362,0.095414259,0.142314658,0.190069705,0.248555534,0.189244172
Record95444.xls,50.39289698,0.595891216,0.771974218,55.55737686,49.58848953,49.85852432,50.25509644,50.76559448,51.46904945,1.880559921,6.422017083,0.122820406,0.350582208,8.828000069,6.033499956,6.190000057,6.381000042,6.596000195,6.837499857,0.803999901,1.29582048,0.012924367,0.113686254,2.044132233,1.205712974,1.237800181,1.279011488,1.334653795,1.405726194,0.20001322,2.218156559,0.009573333,0.097878249,2.575958014,2.086815715,2.166101217,2.231739998,2.282576323,2.321676254,0.234860539,0.005945873,5.81E-05,0.007623606,0.057734154,0.002023038,0.002519234,0.003667744,0.006492764,0.010510503,0.008487465,0.125544355,0.00315287,0.05617042,0.326946288,0.054235196,0.087532431,0.124541789,0.163818702,0.198830649,0.144595454
Record95447.xls,50.32136771,1.292690981,1.13701623,57.04698181,49.16886139,49.5112648,50.03249359,50.88007736,51.87459564,2.705734253,6.616036297,0.26361638,0.513618672,11.5340004,6.111500025,6.294000149,6.505000114,6.80700016,7.242000103,1.130500078,1.31004045,0.019675518,0.140270519,2.364212275,1.219517767,1.250462174,1.28496933,1.322955191,1.409336269,0.189818501,2.523689029,0.017929661,0.133949362,3.465346336,2.353124738,2.445829868,2.525789022,2.603842258,2.675196648,0.32207191,0.00804617,7.96E-05,0.008924622,0.053531185,0.00256294,0.003249757,0.004891673,0.007507975,0.01901442,0.01645148,0.06447066,0.002107445,0.045923264,0.281732708,0,0.032407161,0.063528009,0.09339387,0.123419978,0.123419978
Record95448.xls,51.13109396,1.591093963,1.261441802,59.93783951,49.64223862,50.22610092,51.06132507,51.95099258,52.6301136,2.987874985,6.644756586,0.341628122,0.58469774,12.74600029,5.974499941,6.263999939,6.578999996,6.96999979,7.325500011,1.351000071,1.326069406,0.047152064,0.217146917,3.532632828,1.17093271,1.222650409,1.282255352,1.358678758,1.536324084,0.365391374,2.173839983,0.042572455,0.206404402,3.224186182,1.915717602,2.057959795,2.16532588,2.301831245,2.427730918,0.512013316,0.005694971,6.37E-05,0.007981015,0.062527686,0.002126482,0.002562067,0.003520308,0.005813937,0.009222107,0.007095624,0.126741189,0.005091469,0.071379939,0.413451701,0.040149096,0.072561413,0.12154682,0.176499471,0.222255275,0.182106178
Record95449.xls,51.09438461,1.085887039,1.042105359,56.27078247,49.82168198,50.29154968,51.00939178,51.73179626,52.46850395,2.646821976,6.664662638,0.254673857,0.504831902,10.30300045,6.109000206,6.31400013,6.578000069,6.900000095,7.315000057,1.205999851,1.315239304,0.014762391,0.121501508,2.224594831,1.209785521,1.248270988,1.295853019,1.363858938,1.438954175,0.229168653,2.146151173,0.007351264,0.085770042,2.689334154,2.044696093,2.092097998,2.142535925,2.198023558,2.25089252,0.206196427,0.00513184,8.09E-05,0.00899342,0.071587063,0.002181238,0.002610944,0.003355067,0.00415914,0.005526,0.003344762,0.127647686,0.002498179,0.04999958,0.307396591,0.06853465,0.095112778,0.125197008,0.158611685,0.192363851,0.123829201
Record95450.xls,50.76473906,1.436722216,1.198686759,54.12255859,49.23173714,49.78269196,50.72795486,51.6631279,52.41049767,3.178760529,6.530172957,0.349382506,0.591296334,10.36200047,5.831500053,6.083000183,6.446000099,6.921000004,7.332000017,1.500499964,1.324049207,0.008122429,0.090125205,1.825914502,1.238206446,1.274809897,1.319951177,1.363904774,1.414643586,0.17643714,2.108527977,0.024898387,0.157848412,3.165602207,1.880556881,2.029313087,2.132661343,2.201650381,2.261569023,0.381012142,0.006385357,8.17E-05,0.009042133,0.072088756,0.002661955,0.003289216,0.004323522,0.005949239,0.008681387,0.006019432,0.067518897,0.002219792,0.047131449,0.237133503,0,0.033912897,0.068035379,0.097745501,0.128497973,0.128497973
Record95451.xls,50.92578416,1.504533653,1.226648855,56.3884201,49.49698639,49.94441986,50.74672699,51.69945145,52.66664124,3.169654846,6.833454801,0.388566439,0.623572928,8.913999557,6.110000134,6.326000214,6.727000237,7.261000156,7.682500124,1.57249999,1.343585686,0.008835198,0.093996454,1.62479198,1.247534156,1.28440237,1.333649397,1.408492684,1.45993048,0.212396324,2.315529148,0.0178255,0.133559709,2.719029665,2.141380191,2.219453573,2.324832439,2.414757967,2.472093225,0.330713034,0.006352569,8.75E-05,0.00935802,0.074088067,0.002387742,0.002804392,0.003691184,0.006644654,0.009419178,0.007031436,0.072503023,0.002389352,0.048898408,0.280956477,0,0.038775548,0.071594283,0.104471162,0.135158762,0.135158762
Record95452.xls,51.23187747,0.876002993,0.93599192,53.60243607,50.02083969,50.49503326,51.27720261,51.87251282,52.49114418,2.470304489,6.858103919,0.257501578,0.507626815,8.265999794,6.203999996,6.467000008,6.84100008,7.208000183,7.549499989,1.345499992,1.332415815,0.007498171,0.086592639,1.572864413,1.239612281,1.2857005,1.335553348,1.382403016,1.425243378,0.185631096,2.144828318,0.007206516,0.084921426,2.461868286,2.044737101,2.08655858,2.134483576,2.195459843,2.258384943,0.213647842,0.004498142,7.15E-05,0.008454301,0.066646837,0.002043916,0.002337407,0.00273538,0.003530897,0.004331463,0.002287548,0.089658103,0.002884794,0.053729402,0.262046367,0.009975211,0.051891923,0.088037886,0.126971766,0.161053717,0.151078506
Record95453.xls,50.95336577,3.791692402,1.947313406,58.43329239,49.30163765,49.70911407,50.30347443,51.34011078,54.24233818,4.940700531,6.404659073,0.634481083,0.796826827,10.15100002,5.683000088,5.899000168,6.177000046,6.618999958,7.483500004,1.800499916,1.267817208,0.009105956,0.095425863,1.538747549,1.173537493,1.210659027,1.258450091,1.323664129,1.384879708,0.211342216,2.043341085,0.010749056,0.103714568,2.5221982,1.926073849,1.969108224,2.023910999,2.10618186,2.185964108,0.259890258,0.006271287,9.37E-05,0.009682133,0.070944265,0.00194066,0.002453237,0.003363115,0.005633835,0.012341662,0.010401002,0.129565744,0.003564227,0.059722404,0.312302381,0.054491675,0.08893422,0.127686247,0.169325277,0.209091052,0.154599378
Record95455.xls,50.74401984,2.387728156,1.545296229,58.85533524,49.22140121,49.83419037,50.47363663,51.4082222,52.61654472,3.395143509,6.176913881,0.284820805,0.53387608,8.74600029,5.59100008,5.836999893,6.125999928,6.452000141,6.840500116,1.249500036,1.209915527,0.006343749,0.079648266,1.398913026,1.125555813,1.171893477,1.210399389,1.255132616,1.291923106,0.166367292,1.980766313,0.010984496,0.104844265,2.353775263,1.839023471,1.915377259,1.984685779,2.048494101,2.114398599,0.275375128,0.006568237,6.82E-05,0.008257347,0.065342478,0.002361326,0.003353599,0.004520633,0.006839349,0.010169131,0.007807806,0.153899102,0.004982486,0.070611863,0.440149486,0.068857417,0.102989368,0.151347488,0.198999867,0.250200063,0.181342646
Record95456.xls,50.39494519,2.779732123,1.667326979,56.50555038,48.07799721,49.21735764,50.46583557,51.62565231,52.53400612,4.456008911,6.216037718,0.478628111,0.692075873,9.756999969,5.346500158,5.697000027,6.168000221,6.646999836,7.085999966,1.739499807,1.248954627,0.012969934,0.113886488,1.573743582,1.122220874,1.172887385,1.246903956,1.32153976,1.388173163,0.265952289,2.013402402,0.019853231,0.140951665,2.588301897,1.823749423,1.910208583,2.017303467,2.108170748,2.189635634,0.365886211,0.006155412,5.37E-05,0.007326532,0.055560671,0.002784296,0.003355796,0.004114699,0.005174182,0.011849899,0.009065603,0.070084991,0.002698827,0.051968735,0.285257041,0,0.030521449,0.068298057,0.102130845,0.139516011,0.139516011
Record95460.xls,50.07733146,1.158175699,1.076233555,54.37597656,48.77371597,49.31404114,49.96273422,50.72309494,51.45246887,2.678752899,5.887617082,0.292544804,0.541066696,8.345000267,5.266499996,5.539000034,5.853000164,6.203999996,6.554499865,1.287999868,1.253516122,0.008372365,0.091501326,1.602383375,1.167989612,1.206114292,1.242946208,1.296740711,1.362872362,0.194882751,1.845786038,0.011487071,0.107215916,2.252441168,1.716850698,1.782293916,1.845893621,1.909658194,1.968834817,0.251984119,0.005321753,5.78E-05,0.007600605,0.060990438,0.002502065,0.002950441,0.003654388,0.004774322,0.006497028,0.003994963,0.068545138,0.002743298,0.052395151,0.306158215,0,0.030504046,0.064725384,0.10082265,0.135217108,0.135217108
Record95471.xls,51.0129605,6.31937254,2.513947963,57.03078079,47.93601036,48.88973618,50.79753113,52.93113327,54.4582634,6.522253036,6.121010676,0.757742338,0.870793914,8.444999695,5.075000048,5.43599987,5.992000103,6.769000053,7.36500001,2.289999962,1.295991395,0.016049195,0.126686385,1.614328384,1.149027824,1.214693785,1.302615404,1.372480512,1.446289182,0.297261357,1.813658841,0.018508211,0.136093327,2.214811087,1.621211886,1.707161427,1.820059896,1.919906497,1.987250566,0.36603868,0.005515496,7.13E-05,0.0084473,0.066474617,0.002296664,0.002912687,0.00352339,0.005142396,0.00736252,0.005065856,0.049121654,0.002391243,0.048917744,0.27763769,0,0,0.044331942,0.077047713,0.114549961,0.114549961
Record95481.xls,50.0807465,8.977276574,2.996343554,63.40073395,46.57193375,48.10652161,49.78841782,51.56930161,53.99978828,7.427854538,5.215269036,1.058097312,1.029004831,9.062999725,4.002499819,4.464000225,5.09100008,5.836999893,6.603000164,2.600500345,1.13471468,0.017390282,0.131873226,1.559490919,0.978353053,1.044124007,1.135296643,1.211315215,1.299230278,0.320877224,1.751919157,0.047343082,0.217662127,3.483422756,1.504316568,1.618893504,1.724070907,1.854341626,2.00552845,0.501211882,0.022751396,0.000178084,0.013346765,0.062178168,0.009035841,0.013193868,0.019387702,0.026796136,0.044000007,0.034964166,0.118952416,0.008321904,0.091256953,0.550424159,0,0.046581168,0.103682637,0.180830404,0.247773655,0.247773655
Record97387.xls,50.97947361,29.09650166,5.394357095,59.71812439,44.25913239,45.79634857,50.43857574,56.90925217,58.44882393,14.18969154,6.439990047,8.839336351,2.974160751,12.27400017,3.233500004,3.612999916,5.613999844,9.524999619,10.74950027,7.516000271,1.329270056,0.166782043,0.408392689,2.192956924,0.807995915,0.898519695,1.350300491,1.70896554,1.830181599,1.022185683,1.740156339,0.132680861,0.364383539,2.777512074,1.2701298,1.387537837,1.76502347,2.080540419,2.169640064,0.899510264,0.010156283,0.000159979,0.012650107,0.08557187,0.00219889,0.003633469,0.006522067,0.010088538,0.02141983,0.019220939,0.045358908,0.00194086,0.044070876,0.28754884,0,0,0.039301753,0.070943944,0.102247953,0.102247953
Record97390.xls,52.19804611,41.29461612,6.426374359,69.60321808,44.96240044,46.24357224,50.58291626,58.20213318,60.79957008,15.83716965,7.045562269,13.01964985,3.609559959,20.30999947,3.442000031,3.904999971,5.510000229,10.10499954,11.92499971,8.482999682,1.404219491,0.186387581,0.431729574,2.552222252,0.915308207,1.018716812,1.340267301,1.738567591,1.988979816,1.073671609,1.753913492,0.124943828,0.353599801,2.79867053,1.313384712,1.4341079,1.750056386,2.014391184,2.243684173,0.930299461,0.014583212,0.00021877,0.014793022,0.086188868,0.003531018,0.005029484,0.008521955,0.018820058,0.033066398,0.02953538,0.042747703,0.001529498,0.039122718,0.181698069,0,0,0.039048452,0.069199458,0.096124221,0.096124221
Record97395.xls,50.49026214,49.002301,7.000475522,67.83944702,43.77593422,44.5859642,47.04421234,56.97154999,61.65301132,17.8770771,6.553855519,19.16843044,4.379735513,21.01000023,3.05400002,3.354000092,4.081999779,9.583999634,14.11250019,11.05850017,1.188049296,0.237106542,0.486939586,2.974063873,0.800683439,0.857699454,0.950234771,1.408092201,1.966497242,1.165813804,1.775032236,0.331966529,0.576370516,3.64137888,1.231274605,1.307937503,1.54434824,2.152840853,2.735254526,1.503979921,0.023247364,0.000796261,0.0282222,0.150703415,0.003774582,0.006523448,0.01325174,0.025556223,0.056678118,0.052903537,0.040371826,0.00164921,0.040624928,0.224820405,0,0,0.033401012,0.064850278,0.097134832,0.097134832
Record97398.xls,50.15655844,42.10180163,6.488878538,64.84095764,44.62174034,45.53362656,47.36972427,52.99646759,62.15400505,17.53226471,5.820142349,13.8299921,3.720193882,16.97999954,3.188999891,3.426000118,3.913000107,6.797999859,12.8670001,9.678000212,1.366147233,0.304347221,0.551680946,2.598917723,0.863847196,0.921603411,1.070610702,1.989468396,2.22759068,1.363743484,1.482775457,0.126941758,0.356415729,3.198079586,1.171052814,1.230037808,1.312250257,1.815932512,2.05890882,0.887856007,0.011326038,0.000186776,0.013668596,0.094087057,0.003008491,0.003878383,0.006717676,0.011678277,0.027512218,0.024503727,0.047612226,0.002017709,0.044934909,0.219409168,0,0,0.040484272,0.074690327,0.108883303,0.108883303
Record97422.xls,51.69413356,35.96803987,5.997602654,70.77939606,44.50958252,46.82992935,50.65250778,56.19144821,60.42103958,15.91145706,5.591288971,6.490311643,2.548516112,18.48999977,3.358999968,3.846999884,4.78000021,6.448999882,9.026499748,5.667499781,1.20159431,0.110508179,0.332430242,3.123516321,0.89694947,0.990887046,1.136939704,1.318457007,1.582105041,0.685155571,1.756503036,0.124087609,0.352386138,3.687684536,1.411805451,1.52480185,1.677533388,1.89871037,2.215650678,0.803845227,0.055580498,0.00167444,0.040925871,0.218538225,0.011688056,0.023711743,0.049980529,0.072603956,0.107216146,0.095528089,0.094357709,0.012875384,0.113510153,0.733481348,0,0.02105616,0.058333896,0.120903172,0.243525378,0.243525378
Record97436.xls,51.72960853,66.83033072,8.17534539,71.55362701,44.19711113,45.12775803,47.97670746,58.15385818,66.07180405,21.87469292,7.474931669,31.44669639,5.609732108,22.62000084,3.219000101,3.562999964,4.290999889,10.39599991,18.02000046,14.80100036,1.677899117,0.850951982,0.922477626,4.121107101,0.843421698,0.961222261,1.248441994,2.372282147,3.213031769,2.369610071,1.912288822,0.340711292,0.583912633,3.515559912,1.320579231,1.505135655,1.684521914,2.245527506,2.888323188,1.567743957,0.024398792,0.001235445,0.035154005,0.200939357,0.003333356,0.004674299,0.011148155,0.029091503,0.050283745,0.046950389,0.047126449,0.001937245,0.044029813,0.261350304,0,0,0.040793531,0.070335999,0.108479369,0.108479369
Record97437.xls,54.92103032,70.85464726,8.417894426,70.77719116,44.84776306,46.54383087,55.23760223,61.96670914,66.88024521,22.03248215,8.754140925,31.47825749,5.612546472,23.55999947,3.501000047,4.105999947,6.645999908,12.36699963,18.17999935,14.6789993,1.870395382,0.472726355,0.68755623,3.594279766,1.076009274,1.276753783,1.721432984,2.481400609,2.833648086,1.757638812,1.886758352,0.296258909,0.544490514,3.666346312,1.301125228,1.454169869,1.688194513,2.372574806,2.671035528,1.3699103,0.02130214,0.000230565,0.015186579,0.0871526,0.005316488,0.010018763,0.016747544,0.030089766,0.039882887,0.034566399,0.056671284,0.002433666,0.049349766,0.328570485,0,0.01760114,0.051334359,0.082300663,0.118098699,0.118098699
Record97461.xls,51.34758853,24.49123389,4.949081862,67.70455933,45.73733521,47.23407745,50.59400558,54.69773102,58.44205475,12.70471954,5.335617081,2.119955075,1.456524979,12.4989996,3.85650003,4.277999878,4.96600008,6.035999775,7.324500084,3.468000054,1.155761136,0.031985183,0.178845382,2.123562336,0.988177031,1.054066896,1.12027657,1.216443896,1.351073503,0.362896472,1.444708825,0.055965432,0.236654375,2.592382431,1.155148625,1.274671912,1.441440463,1.579205632,1.716004133,0.560855508,0.010366664,0.000138517,0.011771046,0.07853514,0.003607959,0.004785425,0.006624155,0.01159608,0.017265494,0.013657535,0.068893666,0.003671717,0.060616271,0.326832861,0,0.014343983,0.061015215,0.108477242,0.150319569,0.150319569
Record97495.xls,53.12248668,44.57002214,6.676375111,67.17778778,43.54143906,45.70985413,55.08387756,57.77241898,61.25692368,17.71548462,5.55241495,4.084315875,2.021688634,12.69099998,3.090000033,3.579999924,5.657000065,6.679999828,8.224500179,5.134500146,0.980163747,0.045732009,0.213852067,1.687241912,0.758548141,0.81332913,0.938256502,1.120930374,1.251391053,0.492842913,1.112432147,0.030402979,0.174426586,1.918961167,0.933522612,0.980317712,1.052872658,1.242805123,1.361282468,0.427759856,0.011226807,7.38E-05,0.008592735,0.057583403,0.003037633,0.004101687,0.009885514,0.015209383,0.019847583,0.01680995,0.096655201,0.00508701,0.071348677,0.365538359,0,0.041154034,0.089159623,0.142355904,0.191870943,0.191870943
Record97500.xls,50.94659554,11.61544673,3.408295673,60.55669785,46.01732445,49.0626297,50.96953964,53.14706039,55.08402443,9.066699982,5.176707473,1.048293807,1.02422676,8.836999893,3.870000005,4.445000172,5.107999802,5.769000053,6.430999994,2.56099999,1.118381518,0.013722537,0.117144127,1.52243197,0.999098748,1.046781242,1.110299945,1.175235033,1.251756251,0.252657503,1.439680519,0.025563508,0.159942852,2.445403337,1.267503798,1.340085387,1.420512199,1.507427692,1.622310877,0.354807079,0.00799075,5.98E-05,0.007733718,0.055910319,0.00276252,0.004528173,0.006320385,0.008222493,0.012447808,0.009685288,0.068891381,0.003328605,0.057714608,0.311633855,0,0.019203557,0.064601958,0.105090067,0.144338146,0.144338146
Record97527.xls,51.37935093,25.0859249,5.008807758,63.51734161,44.94393158,46.48558044,51.84700775,55.52466583,57.80586243,12.86193085,6.109211393,5.725566478,2.393667587,16.14999962,3.676500082,4.256000042,5.559999943,7.243999958,9.517000198,5.840500116,1.308734967,0.072168423,0.268643862,2.386967897,1.024285376,1.105373323,1.249281943,1.452542245,1.713186979,0.688901603,1.752659422,0.121676036,0.348945125,3.171301365,1.339425862,1.534199238,1.677965641,1.957159638,2.238621473,0.899195611,0.013738837,0.000124342,0.011152482,0.073674269,0.005363189,0.007224622,0.009924746,0.015993597,0.030400367,0.025037178,0.047978404,0.002200381,0.046924919,0.296991557,0,0,0.042928331,0.075880721,0.112455554,0.112455554
Record97539.xls,55.83431442,22.99774029,4.795809097,65.66069794,48.51479721,51.3493309,56.84635162,59.3384552,61.37247849,12.85768127,6.324897505,3.892332053,1.973601877,12.72200012,3.653000116,4.296999931,6.614999771,7.790999889,8.774499893,5.121499777,1.02079235,0.039719896,0.199300031,1.522276998,0.792271942,0.858400524,0.998072267,1.175261438,1.298688948,0.506417006,1.218491464,0.074767785,0.273534345,2.820784807,0.960346222,1.026343107,1.171793222,1.301664352,1.539489031,0.579142809,0.01069033,7.66E-05,0.008752133,0.062972099,0.002678827,0.004535812,0.008990641,0.014231179,0.018672276,0.015993449,0.090498228,0.00489105,0.069960942,0.438692987,0,0.038650572,0.082359999,0.135567635,0.181983285,0.181983285
Record97554.xls,53.64612332,7.560477919,2.749754549,62.16505051,50.16273499,51.86229706,53.46532059,55.62751389,57.25115585,7.088420868,5.274270461,0.706766296,0.840993276,9.074999809,4.318999767,4.671000004,5.171000004,5.804999828,6.355499983,2.036500216,0.950078885,0.017138298,0.130914322,1.34580946,0.788246632,0.845451355,0.962603092,1.044489324,1.112249315,0.324002683,1.35588648,0.037061115,0.192581182,2.333634377,1.145524442,1.217686415,1.319204807,1.460963726,1.618332863,0.472808421,0.017453168,9.66E-05,0.009830799,0.073982581,0.008894273,0.012156042,0.015808078,0.019606414,0.025804642,0.016910369,0.361618369,0.010349512,0.101768775,0.671122789,0.222668171,0.294348776,0.366960734,0.436342776,0.494639397,0.271971226
Record97571.xls,51.05440846,17.80026903,4.219224047,64.1085968,46.33686447,47.61929703,49.91989899,53.70477676,57.17701149,10.84014702,4.934077579,1.601803136,1.266074256,13.19299984,3.685000062,4.034999847,4.579999924,5.522999763,6.620500088,2.935500026,1.057896265,0.032260624,0.179613798,2.17051959,0.89236626,0.943741858,1.006134331,1.147062957,1.278353631,0.385987371,1.278141812,0.092691143,0.304560605,3.511710882,0.97609967,1.066672802,1.220279098,1.409685493,1.618112087,0.642012417,0.011830261,0.000302343,0.017390551,0.129472762,0.003739083,0.005078794,0.007435691,0.011975185,0.017847196,0.014108113,0.057256386,0.002978857,0.054598337,0.277522355,0,0,0.047518518,0.090452358,0.132641487,0.132641487
Record97579.xls,55.53390033,16.44557318,4.055494454,69.27024841,50.50192261,52.71145248,55.07161713,57.99067307,61.29972267,10.79780006,6.965261912,4.191788625,2.048114799,19.54999924,4.814999819,5.513999939,6.521999836,8.020999908,9.749000072,4.934000254,1.703013306,0.577479604,0.759926587,4.876238823,1.032251239,1.125040233,1.384670794,2.172166348,2.829362631,1.797111392,1.617805097,0.327539324,0.572514291,3.994747877,0.938888401,1.139096141,1.533166051,1.999474287,2.413289547,1.474401146,0.026456295,0.000313005,0.017694528,0.126503557,0.010773091,0.015923588,0.023983464,0.031385383,0.041636106,0.030863015,0.093453582,0.005164165,0.071887714,0.350992739,0,0.03669747,0.081732169,0.138577938,0.193948865,0.193948865
Record97589.xls,51.69382163,15.08466786,3.884071183,63.01918793,46.76223564,48.82951355,51.48347855,54.03094482,57.21627045,10.45403481,5.112841283,1.500099336,1.225221524,9.831999779,3.724499941,4.173999786,4.93200016,5.802999973,6.809999943,3.085500002,1.117289162,0.028785134,0.169663118,2.269713402,0.949169934,1.008364856,1.092511773,1.199687779,1.320231438,0.371061504,1.24286733,0.050972462,0.225851205,2.918142796,1.03345412,1.102535963,1.189174175,1.316619277,1.534084797,0.500630677,0.012118775,0.000116586,0.01079906,0.084420919,0.005355175,0.007619223,0.010652634,0.012718547,0.016392672,0.011037497,0.07251943,0.003546642,0.059574899,0.4273974,0,0.025394067,0.063806057,0.110655591,0.151770569,0.151770569
Record97621.xls,50.63032428,5.117406679,2.262269135,57.1220665,47.71484756,48.89200974,50.4862442,52.24008179,53.72290993,6.008062363,4.806163706,0.695643946,0.834349698,9.041000366,3.889500022,4.195000172,4.699999809,5.225999832,5.883499861,1.993999839,1.100288606,0.014564337,0.120683717,1.614016294,0.968828082,1.026737869,1.088994324,1.163670003,1.256551623,0.287723541,1.215028284,0.016464234,0.12835872,1.878122687,1.076613009,1.130199313,1.197450399,1.27894783,1.373192728,0.296579719,0.021129962,0.000343981,0.01854941,0.075885497,0.006145459,0.007643617,0.011620956,0.032373758,0.051481899,0.04533644,0.072024036,0.005993126,0.07744285,0.461661518,0,0.007928786,0.056376114,0.099304065,0.161469184,0.161469184
Record97641.xls,52.5862018,29.74773261,5.454390647,65.38920593,45.28808022,47.60334778,52.22960663,57.29317474,60.05214119,14.76406097,5.142193595,2.696197952,1.642594996,10.93000031,3.206500053,3.767999887,4.776000023,6.499000072,7.566499949,4.359999895,1.058231005,0.035186486,0.187582042,2.153814793,0.847338647,0.903948337,1.040989459,1.19328475,1.289506435,0.442167789,1.079734466,0.02953953,0.171931874,2.394442558,0.907594234,0.953113556,1.056031346,1.159961939,1.251145363,0.343551129,0.008286873,7.11E-05,0.008433943,0.064702556,0.003205691,0.004171656,0.006496055,0.00901676,0.011544761,0.008339069,0.108524662,0.005879755,0.076706865,0.355013847,0,0.049563061,0.101695485,0.155712873,0.211881988,0.211881988
Record98070.xls,54.84147445,19.68199104,4.43663621,69.31984711,49.19164085,51.77846146,54.22571945,57.2568512,60.94846535,11.75682449,6.403301777,2.605764395,1.614812792,16.65999985,4.711999893,5.298999786,6.051000118,7.087999821,8.484000206,3.772000313,1.270739134,0.043828406,0.209353945,3.305818081,1.090628862,1.162018239,1.240237892,1.342804134,1.452116013,0.36148715,1.363490447,0.048081601,0.219353246,2.447705269,1.110823333,1.211167097,1.337265134,1.478641033,1.650215864,0.539392531,0.011823191,0.000238589,0.015448585,0.104688562,0.004207085,0.005250029,0.006843757,0.00992413,0.024419517,0.020212432,0.07544274,0.003798472,0.06165369,0.394744217,0,0.023964558,0.069021985,0.114066966,0.157702036,0.157702036
Record98089.xls,61.14857121,8.595477226,2.931934754,69.53760529,57.50584793,59.42412186,60.97544861,63.2496109,65.0198555,7.514007568,8.409266916,2.262609681,1.504732942,13.93500042,6.542000055,7.428999901,8.315999985,9.378000259,10.39499998,3.852999926,1.383737264,0.021621472,0.147043539,1.881980062,1.229219973,1.289433539,1.356406689,1.470121443,1.58081305,0.351593077,0.993132283,0.016748715,0.129462906,1.514962316,0.863136351,0.908006728,0.959958673,1.047392607,1.182064295,0.318927944,0.012795777,0.000176213,0.01327647,0.101109564,0.005670262,0.007924358,0.010170119,0.01273617,0.018005155,0.012334893,0.110175772,0.005408647,0.073569687,0.409219116,0,0.05355465,0.10526111,0.160387874,0.205308937,0.205308937
